timestamp,open_BTCUSDT,high_BTCUSDT,low_BTCUSDT,close_BTCUSDT,volume_BTCUSDT,close_time_BTCUSDT,quote_av_BTCUSDT,trades_BTCUSDT,tb_base_av_BTCUSDT,tb_quote_av_BTCUSDT,ignore_BTCUSDT
2019-12-03 23:00:00,7304.48000000,7316.52000000,7284.00000000,7292.71000000,646.47728700,1575417599999,4718035.32956252,7055,342.72946600,2501383.36205974,0
2019-12-04 00:00:00,7292.71000000,7294.03000000,7110.02000000,7143.00000000,6014.65642500,1575421199999,43297835.79332617,34194,2610.41163000,18785392.45179889,0
2019-12-04 00:00:00,7292.71000000,7294.03000000,7110.02000000,7143.00000000,6014.65642500,1575421199999,43297835.79332617,34194,2610.41163000,18785392.45179889,0
2019-12-04 01:00:00,7142.93000000,7185.00000000,7102.00000000,7156.69000000,3748.85437200,1575424799999,26844857.74434316,22305,1931.29411600,13830749.58397913,0
2019-12-04 02:00:00,7156.55000000,7169.80000000,7125.94000000,7148.36000000,3908.99131400,1575428399999,27944187.20137235,21393,2246.95295200,16062943.49505608,0
2019-12-04 03:00:00,7148.59000000,7168.91000000,7143.38000000,7150.49000000,1223.00363900,1575431999999,8751158.72537385,10843,642.60270000,4597646.31846351,0
2019-12-04 04:00:00,7150.91000000,7166.21000000,7125.04000000,7149.44000000,1351.19652500,1575435599999,9657490.31725886,10187,719.75468200,5144546.82658540,0
2019-12-04 05:00:00,7149.88000000,7154.19000000,7113.58000000,7127.80000000,1346.93277700,1575439199999,9611460.16414759,11732,686.16452800,4896875.49901687,0
2019-12-04 06:00:00,7126.70000000,7161.55000000,7111.11000000,7137.28000000,1491.14316800,1575442799999,10647267.37370029,12514,767.58461700,5481014.12990799,0
2019-12-04 07:00:00,7137.02000000,7149.06000000,7121.82000000,7130.60000000,1149.14708700,1575446399999,8198708.17062920,9646,576.33664700,4111958.91395503,0
2019-12-04 08:00:00,7130.64000000,7205.55000000,7067.00000000,7180.92000000,3922.70540000,1575449999999,28025895.63911157,25073,1916.40403000,13690862.69439201,0
2019-12-04 09:00:00,7182.35000000,7210.09000000,7165.02000000,7192.01000000,2463.23480000,1575453599999,17702880.71484541,14890,1130.95143400,8126993.44873245,0
2019-12-04 10:00:00,7192.01000000,7229.57000000,7179.00000000,7222.66000000,2026.25125000,1575457199999,14600930.21761383,14643,1141.01829700,8222842.61074334,0
2019-12-04 11:00:00,7222.78000000,7233.77000000,7181.86000000,7200.34000000,1577.37945500,1575460799999,11363679.89706011,12462,804.01360100,5792291.84247127,0
2019-12-04 12:00:00,7200.62000000,7227.56000000,7197.71000000,7217.65000000,1591.40313400,1575464399999,11477492.16642001,12959,856.02284500,6174561.73280222,0
2019-12-04 13:00:00,7217.43000000,7750.00000000,7202.38000000,7497.83000000,16997.08874500,1575467999999,127504323.37037407,85640,9519.83139100,71389991.53965081,0
2019-12-04 14:00:00,7496.46000000,7535.00000000,7403.18000000,7466.79000000,8045.15974900,1575471599999,60200823.57506369,38589,3798.50325100,28430288.11035248,0
2019-12-04 15:00:00,7466.79000000,7495.00000000,7430.00000000,7466.66000000,3380.08174200,1575475199999,25231629.17601560,21188,1609.02183400,12011473.65872204,0
2019-12-04 16:00:00,7466.78000000,7499.63000000,7438.00000000,7452.92000000,2386.88552700,1575478799999,17820938.53797961,15749,1323.46333500,9881912.50158988,0
2019-12-04 17:00:00,7453.10000000,7483.43000000,7452.76000000,7468.83000000,1710.77484200,1575482399999,12781328.07724714,14775,863.29028800,6449179.17939303,0
2019-12-04 18:00:00,7469.41000000,7483.43000000,7455.12000000,7471.21000000,1268.00460600,1575485999999,9467239.74837419,13802,675.05219500,5040256.93314783,0
2019-12-04 19:00:00,7471.20000000,7491.52000000,7470.00000000,7479.55000000,1516.69559600,1575489599999,11346184.40972061,11665,771.85936900,5774172.68024891,0
2019-12-04 20:00:00,7479.52000000,7480.22000000,7150.00000000,7193.16000000,6308.12097300,1575493199999,46168817.84674083,37219,2555.66554100,18723530.22708029,0
2019-12-04 21:00:00,7199.97000000,7281.00000000,7100.00000000,7181.12000000,6513.20216600,1575496799999,46858005.67891340,38343,3145.67345400,22640938.99299064,0
2019-12-04 22:00:00,7181.91000000,7225.00000000,7153.07000000,7217.15000000,1414.77379200,1575500399999,10183674.23370192,12681,703.19815500,5062213.19787423,0
2019-12-04 23:00:00,7216.12000000,7258.02000000,7172.01000000,7194.32000000,1791.46205800,1575503999999,12936673.98058969,13666,872.00716500,6298642.24317286,0
2019-12-05 00:00:00,7194.59000000,7223.60000000,7162.00000000,7219.30000000,1787.30939000,1575507599999,12871129.86230855,14052,858.66244100,6182082.81803004,0
2019-12-05 00:00:00,7194.59000000,7223.60000000,7162.00000000,7219.30000000,1787.30939000,1575507599999,12871129.86230855,14052,858.66244100,6182082.81803004,0
2019-12-05 01:00:00,7219.04000000,7243.57000000,7204.54000000,7219.62000000,1644.98194900,1575511199999,11880063.14361359,11659,835.94271600,6036518.88176868,0
2019-12-05 02:00:00,7219.61000000,7236.35000000,7195.99000000,7206.36000000,1924.22707400,1575514799999,13891946.21504334,17411,897.25703000,6476999.39437401,0
2019-12-05 03:00:00,7206.43000000,7224.95000000,7178.48000000,7223.60000000,1386.20556200,1575518399999,9981074.85804229,13037,711.04564300,5119988.96831010,0
2019-12-05 04:00:00,7223.58000000,7376.72000000,7150.00000000,7204.51000000,4304.84698900,1575521999999,31140399.37521792,25631,2322.12964000,16807348.42543336,0
2019-12-05 05:00:00,7205.00000000,7360.00000000,7195.00000000,7321.62000000,5259.17146900,1575525599999,38320898.19530103,30330,2705.29785200,19716675.29441931,0
2019-12-05 06:00:00,7320.97000000,7341.00000000,7282.67000000,7308.08000000,2324.81196800,1575529199999,16995326.77670966,14952,1221.51233900,8929758.81309326,0
2019-12-05 07:00:00,7308.20000000,7325.82000000,7259.90000000,7306.73000000,2004.01632000,1575532799999,14610925.58692829,15007,1000.07344900,7291298.32903442,0
2019-12-05 08:00:00,7306.96000000,7340.00000000,7287.96000000,7321.25000000,1981.08917100,1575536399999,14492558.62009649,15893,1007.79015900,7372137.79277781,0
2019-12-05 09:00:00,7321.26000000,7433.00000000,7305.00000000,7308.18000000,3421.94157200,1575539999999,25146157.96389050,23181,1796.58739300,13203863.34300999,0
2019-12-05 10:00:00,7308.18000000,7383.84000000,7308.18000000,7372.06000000,2752.00027200,1575543599999,20220058.37016839,18890,1635.74028500,12017444.57093153,0
2019-12-05 11:00:00,7372.06000000,7407.51000000,7345.01000000,7370.45000000,2634.13835500,1575547199999,19428792.81951202,17674,1308.47958500,9652438.26938270,0
2019-12-05 12:00:00,7369.36000000,7467.68000000,7369.30000000,7436.97000000,3936.12043100,1575550799999,29208374.10007601,26204,2101.63724400,15596719.23697260,0
2019-12-05 13:00:00,7436.97000000,7485.00000000,7361.14000000,7378.73000000,4290.76248000,1575554399999,31845954.04388993,27485,2009.47941200,14919781.18187397,0
2019-12-05 14:00:00,7378.71000000,7416.30000000,7369.24000000,7401.39000000,2218.59621300,1575557999999,16401507.86067932,16563,1194.85712800,8834425.13855175,0
2019-12-05 15:00:00,7401.39000000,7406.22000000,7315.00000000,7336.99000000,3049.31083700,1575561599999,22405091.20897759,20291,1424.36594100,10464912.94506234,0
2019-12-05 16:00:00,7335.91000000,7349.00000000,7285.81000000,7301.64000000,2428.58574300,1575565199999,17762519.91612606,17826,1300.72438600,9513556.47977938,0
2019-12-05 17:00:00,7300.37000000,7354.79000000,7265.00000000,7342.55000000,2167.09637300,1575568799999,15845879.37463883,17218,1044.57248100,7637476.40683033,0
2019-12-05 18:00:00,7342.55000000,7395.16000000,7327.59000000,7356.14000000,1761.15480100,1575572399999,12960240.38100003,16489,946.49732900,6966813.30186749,0
2019-12-05 19:00:00,7354.96000000,7405.00000000,7352.08000000,7374.81000000,1860.28692300,1575575999999,13732622.96138676,14651,973.53058000,7187919.67313676,0
2019-12-05 20:00:00,7374.38000000,7424.29000000,7358.00000000,7376.94000000,1874.52461600,1575579599999,13850052.21078045,15350,1115.32786100,8241361.97424224,0
2019-12-05 21:00:00,7377.76000000,7390.99000000,7334.40000000,7375.12000000,1122.40419600,1575583199999,8263137.59546705,11993,631.45635900,4648227.13633335,0
2019-12-05 22:00:00,7375.12000000,7414.18000000,7363.92000000,7395.48000000,1328.88406600,1575586799999,9819624.70289161,13747,780.14507300,5765428.02133080,0
2019-12-05 23:00:00,7394.80000000,7447.40000000,7367.18000000,7389.00000000,1844.21208500,1575590399999,13664528.64126670,14825,971.76168300,7202753.05541800,0
2019-12-06 00:00:00,7389.00000000,7389.14000000,7313.91000000,7371.45000000,1971.46089000,1575593999999,14496919.67177904,14399,952.69896600,7005782.68222364,0
2019-12-06 00:00:00,7389.00000000,7389.14000000,7313.91000000,7371.45000000,1971.46089000,1575593999999,14496919.67177904,14399,952.69896600,7005782.68222364,0
2019-12-06 01:00:00,7371.23000000,7433.99000000,7356.14000000,7399.04000000,1486.21959400,1575597599999,10979671.85330023,12078,771.25314300,5697501.30478762,0
2019-12-06 02:00:00,7398.12000000,7433.81000000,7372.21000000,7395.16000000,1483.66926000,1575601199999,10983022.88461278,12357,733.59754300,5429540.29123716,0
2019-12-06 03:00:00,7395.18000000,7411.06000000,7358.01000000,7371.90000000,1568.21558900,1575604799999,11578228.85402623,11643,850.87231800,6281920.36506635,0
2019-12-06 04:00:00,7371.90000000,7402.73000000,7347.00000000,7400.00000000,1540.85753400,1575608399999,11368856.88066543,11947,730.55030400,5387696.15052997,0
2019-12-06 05:00:00,7399.86000000,7410.00000000,7373.55000000,7395.27000000,2280.87429400,1575611999999,16860090.02736063,10289,1606.60156300,11875094.26550190,0
2019-12-06 06:00:00,7394.64000000,7395.73000000,7332.00000000,7360.80000000,1508.90929400,1575615599999,11115759.51047682,12478,755.77305400,5568224.28975790,0
2019-12-06 07:00:00,7361.90000000,7386.20000000,7346.15000000,7367.54000000,1367.60753100,1575619199999,10077236.58609061,12685,730.44633500,5382815.47369079,0
2019-12-06 08:00:00,7367.00000000,7380.00000000,7330.00000000,7350.68000000,1647.14861400,1575622799999,12118055.78365446,14255,874.18495100,6431937.59289145,0
2019-12-06 09:00:00,7350.54000000,7443.15000000,7315.00000000,7387.41000000,3696.84760900,1575626399999,27226017.89057925,23226,1956.89320400,14412926.54843970,0
2019-12-06 10:00:00,7387.43000000,7396.29000000,7325.00000000,7331.80000000,1851.27850500,1575629999999,13626826.21083792,14237,920.36473500,6777706.12655017,0
2019-12-06 11:00:00,7330.37000000,7358.48000000,7305.00000000,7338.66000000,2090.14854900,1575633599999,15336133.01151897,17165,1108.23996700,8133574.87792259,0
2019-12-06 12:00:00,7338.68000000,7388.09000000,7337.56000000,7368.34000000,1252.07908000,1575637199999,9224049.90165962,14059,640.65578200,4719970.00538553,0
2019-12-06 13:00:00,7367.92000000,7379.82000000,7341.47000000,7352.26000000,1376.46085300,1575640799999,10134582.52059662,12374,717.94744700,5287091.85871765,0
2019-12-06 14:00:00,7352.18000000,7398.00000000,7348.89000000,7381.55000000,1793.99894100,1575644399999,13230976.80369586,14634,1012.51073300,7467458.94053266,0
2019-12-06 15:00:00,7381.61000000,7429.40000000,7352.01000000,7375.10000000,2923.60559700,1575647999999,21613428.18345963,22240,1394.01314300,10307480.05701397,0
2019-12-06 16:00:00,7375.11000000,7420.00000000,7372.92000000,7405.06000000,1855.77319400,1575651599999,13724584.07688675,14572,1023.10194700,7566680.74490769,0
2019-12-06 17:00:00,7404.99000000,7590.03000000,7390.49000000,7477.00000000,4969.27018400,1575655199999,37188365.11531848,30037,2833.26539400,21213121.19686865,0
2019-12-06 18:00:00,7475.97000000,7513.44000000,7391.03000000,7440.41000000,4184.79263400,1575658799999,31158084.32423873,28537,2339.08914500,17421352.65426473,0
2019-12-06 19:00:00,7440.01000000,7447.94000000,7410.67000000,7433.09000000,1593.20608900,1575662399999,11840997.01130503,12957,808.37250000,6007034.36081423,0
2019-12-06 20:00:00,7433.09000000,7444.98000000,7421.08000000,7425.99000000,739.82685200,1575665999999,5497207.30864420,7918,375.36908400,2789182.46723388,0
2019-12-06 21:00:00,7426.66000000,7481.60000000,7425.83000000,7456.82000000,1191.81652000,1575669599999,8884530.13077758,11199,629.06922100,4689097.27128096,0
2019-12-06 22:00:00,7456.78000000,7530.00000000,7456.57000000,7506.62000000,1446.88402300,1575673199999,10847951.06147532,14726,817.93104800,6132544.82763967,0
2019-12-06 23:00:00,7506.62000000,7550.00000000,7460.00000000,7527.47000000,2368.13671400,1575676799999,17794343.41259974,17842,1318.21280700,9908817.02393578,0
2019-12-07 00:00:00,7527.80000000,7554.63000000,7500.00000000,7522.00000000,2121.85998700,1575680399999,15969681.53394282,13506,1046.15746900,7873624.11351194,0
2019-12-07 00:00:00,7527.80000000,7554.63000000,7500.00000000,7522.00000000,2121.85998700,1575680399999,15969681.53394282,13506,1046.15746900,7873624.11351194,0
2019-12-07 01:00:00,7521.74000000,7535.42000000,7506.05000000,7510.33000000,1698.87105000,1575683999999,12780108.65560559,12036,622.81745400,4684021.61437992,0
2019-12-07 02:00:00,7510.17000000,7566.32000000,7508.81000000,7560.97000000,1076.50755400,1575687599999,8112859.90866800,11208,587.96816200,4431392.82160500,0
2019-12-07 03:00:00,7560.97000000,7562.16000000,7511.41000000,7529.74000000,1190.74422400,1575691199999,8972426.29659007,10994,583.46028200,4397097.39585598,0
2019-12-07 04:00:00,7528.62000000,7619.62000000,7527.07000000,7561.13000000,3034.13629600,1575694799999,22956313.48223578,18078,1553.77847700,11755040.35754965,0
2019-12-07 05:00:00,7560.37000000,7578.00000000,7533.33000000,7559.01000000,1931.72310000,1575698399999,14597450.76628405,12940,916.81079000,6928250.93982463,0
2019-12-07 06:00:00,7559.06000000,7559.69000000,7523.68000000,7529.99000000,1062.11936100,1575701999999,8007497.67541297,10137,534.12878100,4026904.92664012,0
2019-12-07 07:00:00,7528.62000000,7534.97000000,7508.88000000,7521.48000000,1345.34973500,1575705599999,10117955.33090474,11140,714.30276900,5372306.38391180,0
2019-12-07 08:00:00,7521.36000000,7549.71000000,7475.02000000,7501.38000000,2475.21930200,1575709199999,18578980.03970031,14990,1410.12414500,10584776.11994154,0
2019-12-07 09:00:00,7501.38000000,7533.00000000,7487.34000000,7494.67000000,1318.27843300,1575712799999,9891402.37118332,10662,726.52550400,5451233.90371108,0
2019-12-07 10:00:00,7494.11000000,7532.02000000,7470.16000000,7512.34000000,1738.75040500,1575716399999,13036223.92152350,13820,957.77074300,7181601.83286515,0
2019-12-07 11:00:00,7513.70000000,7539.90000000,7510.04000000,7524.98000000,1065.28009700,1575719999999,8014221.69290124,10292,527.70023300,3970111.57251437,0
2019-12-07 12:00:00,7523.68000000,7551.80000000,7512.35000000,7512.35000000,1450.55753400,1575723599999,10933782.12095643,11906,695.51515500,5243109.13616460,0
2019-12-07 13:00:00,7515.30000000,7533.87000000,7498.03000000,7517.14000000,1188.98264900,1575727199999,8937455.89675448,10438,621.23206700,4670304.70803822,0
2019-12-07 14:00:00,7517.14000000,7549.91000000,7505.00000000,7529.19000000,1080.58084900,1575730799999,8130149.99459542,10473,622.71282800,4685632.84007403,0
2019-12-07 15:00:00,7529.16000000,7541.16000000,7502.22000000,7510.07000000,1558.03014900,1575734399999,11718170.63161118,12303,826.82895200,6218799.03654114,0
2019-12-07 16:00:00,7510.00000000,7530.00000000,7496.00000000,7508.56000000,1135.39988100,1575737999999,8531100.29599350,10687,588.88727500,4425502.26957399,0
2019-12-07 17:00:00,7508.60000000,7520.89000000,7500.20000000,7508.78000000,581.27631400,1575741599999,4365845.53959163,7026,284.19552700,2134667.05480444,0
2019-12-07 18:00:00,7508.42000000,7519.00000000,7480.00000000,7489.97000000,858.22238900,1575745199999,6438808.87149675,9809,419.00692300,3144251.17093159,0
2019-12-07 19:00:00,7489.63000000,7527.89000000,7476.00000000,7520.00000000,944.78801500,1575748799999,7091631.35585747,9176,563.96938900,4234178.71492649,0
2019-12-07 20:00:00,7520.00000000,7520.46000000,7495.66000000,7502.86000000,676.10326000,1575752399999,5074078.77685594,7057,365.75818200,2744975.27627803,0
2019-12-07 21:00:00,7503.52000000,7504.99000000,7472.01000000,7484.29000000,546.19867200,1575755999999,4091552.50532314,7662,271.06639100,2030880.25249215,0
2019-12-07 22:00:00,7483.45000000,7519.75000000,7480.00000000,7519.75000000,623.43227000,1575759599999,4678760.86454257,8566,340.28303300,2553742.82770314,0
2019-12-07 23:00:00,7519.75000000,7522.99000000,7484.33000000,7488.21000000,796.27264700,1575763199999,5974466.32677372,8686,398.18439100,2988000.50546864,0
2019-12-08 00:00:00,7487.31000000,7499.75000000,7430.00000000,7474.35000000,2121.64746400,1575766799999,15844316.37934690,15521,955.34643300,7136575.04099326,0
2019-12-08 00:00:00,7487.31000000,7499.75000000,7430.00000000,7474.35000000,2121.64746400,1575766799999,15844316.37934690,15521,955.34643300,7136575.04099326,0
2019-12-08 01:00:00,7474.27000000,7475.05000000,7412.19000000,7435.00000000,2437.78517500,1575770399999,18121710.77359409,16285,1325.14924300,9850831.80246796,0
2019-12-08 02:00:00,7434.98000000,7435.00000000,7374.86000000,7409.13000000,1774.30683400,1575773999999,13133483.81862136,12496,839.66047100,6217021.29663325,0
2019-12-08 03:00:00,7408.32000000,7409.99000000,7382.00000000,7403.91000000,1206.57703600,1575777599999,8924656.07012560,8391,674.34845700,4988350.45265888,0
2019-12-08 04:00:00,7404.99000000,7430.00000000,7382.33000000,7417.99000000,974.62804300,1575781199999,7214562.68674984,9023,535.62028700,3964892.28686363,0
2019-12-08 05:00:00,7417.99000000,7434.90000000,7409.98000000,7421.96000000,582.69028400,1575784799999,4325249.78384638,7006,291.00923900,2160149.97138195,0
2019-12-08 06:00:00,7422.26000000,7448.06000000,7418.51000000,7444.33000000,851.28240200,1575788399999,6328345.05186511,7465,452.13713800,3361322.30982420,0
2019-12-08 07:00:00,7444.33000000,7453.99000000,7427.03000000,7434.63000000,1113.33053100,1575791999999,8283600.85075439,8987,433.22358200,3224052.48590153,0
2019-12-08 08:00:00,7434.63000000,7442.06000000,7411.91000000,7437.45000000,961.90157700,1575795599999,7142305.34353266,8062,544.75001300,4044683.78430733,0
2019-12-08 09:00:00,7437.38000000,7497.88000000,7433.89000000,7486.21000000,1968.57530400,1575799199999,14704558.70104481,14340,1049.07767800,7836270.97219014,0
2019-12-08 10:00:00,7486.15000000,7502.28000000,7466.29000000,7486.67000000,1289.18326100,1575802799999,9650840.86576200,11376,671.46755600,5027057.86936752,0
2019-12-08 11:00:00,7486.66000000,7542.16000000,7486.64000000,7520.03000000,1670.14165600,1575806399999,12555369.76426981,15110,904.13209900,6796857.16579543,0
2019-12-08 12:00:00,7520.03000000,7525.00000000,7488.20000000,7496.02000000,1307.72958200,1575809999999,9817173.68535025,12614,705.54011600,5297443.28809854,0
2019-12-08 13:00:00,7496.50000000,7531.25000000,7496.02000000,7513.67000000,850.52069300,1575813599999,6392186.62715903,11180,432.70742700,3252316.46617250,0
2019-12-08 14:00:00,7513.57000000,7522.00000000,7503.15000000,7512.85000000,930.31725700,1575817199999,6988930.68377647,9509,500.95714100,3763330.82291997,0
2019-12-08 15:00:00,7513.35000000,7564.00000000,7511.68000000,7546.00000000,2262.04307800,1575820799999,17051384.29030876,15449,1292.15389200,9740546.61087125,0
2019-12-08 16:00:00,7546.00000000,7552.77000000,7502.60000000,7509.98000000,1256.02790400,1575824399999,9442274.61133660,11592,626.19806500,4707828.69845199,0
2019-12-08 17:00:00,7509.36000000,7528.58000000,7506.44000000,7525.71000000,849.68185400,1575827999999,6389568.09591026,7998,410.75814600,3088577.88295602,0
2019-12-08 18:00:00,7526.21000000,7547.54000000,7514.11000000,7518.05000000,1656.81820600,1575831599999,12482790.37797226,12390,684.00375400,5153250.28705594,0
2019-12-08 19:00:00,7517.52000000,7525.00000000,7503.00000000,7515.99000000,951.21624700,1575835199999,7147117.39068429,8801,505.91223800,3801600.85780329,0
2019-12-08 20:00:00,7516.31000000,7528.00000000,7505.00000000,7523.00000000,660.39713300,1575838799999,4963744.95587901,8263,339.33893400,2550588.85944545,0
2019-12-08 21:00:00,7523.02000000,7542.00000000,7520.22000000,7528.43000000,780.50163200,1575842399999,5878490.49664803,9521,364.78581000,2747450.01154919,0
2019-12-08 22:00:00,7527.11000000,7540.85000000,7513.02000000,7537.24000000,439.40762200,1575845999999,3307904.24256219,7468,238.65818500,1796634.18322601,0
2019-12-08 23:00:00,7538.54000000,7552.00000000,7505.81000000,7510.11000000,960.18685600,1575849599999,7223760.07136458,8667,518.71034600,3903205.78200135,0
2019-12-09 00:00:00,7510.11000000,7541.90000000,7506.50000000,7519.85000000,1029.69173500,1575853199999,7746241.01074177,9099,580.30329400,4365410.74691585,0
2019-12-09 00:00:00,7510.11000000,7541.90000000,7506.50000000,7519.85000000,1029.69173500,1575853199999,7746241.01074177,9099,580.30329400,4365410.74691585,0
2019-12-09 01:00:00,7519.88000000,7523.44000000,7465.00000000,7481.44000000,1935.84667800,1575856799999,14502446.05151314,13145,886.33053000,6640876.04317425,0
2019-12-09 02:00:00,7479.46000000,7500.12000000,7451.00000000,7496.09000000,2069.89983300,1575860399999,15486296.86864066,11914,1298.70277300,9718472.31505421,0
2019-12-09 03:00:00,7496.10000000,7521.83000000,7480.17000000,7510.32000000,839.45036300,1575863999999,6294339.12094733,8288,425.42477800,3190321.30926194,0
2019-12-09 04:00:00,7510.93000000,7531.87000000,7490.00000000,7498.06000000,1231.69591400,1575867599999,9253349.52154270,10598,553.87102700,4161348.14813496,0
2019-12-09 05:00:00,7498.67000000,7518.41000000,7476.25000000,7483.61000000,985.30912200,1575871199999,7387083.08241086,8935,484.26217200,3630769.83712167,0
2019-12-09 06:00:00,7482.56000000,7530.00000000,7467.03000000,7513.26000000,1424.92724200,1575874799999,10675217.13743925,11006,788.82959000,5911629.02662632,0
2019-12-09 07:00:00,7512.98000000,7513.82000000,7458.00000000,7470.67000000,1535.48023500,1575878399999,11482220.95559394,10958,803.77470500,6010722.53760051,0
2019-12-09 08:00:00,7468.36000000,7474.00000000,7440.04000000,7461.11000000,1526.22644800,1575881999999,11383473.79462647,11936,716.11502700,5341346.46957856,0
2019-12-09 09:00:00,7460.15000000,7474.13000000,7455.01000000,7456.74000000,731.99443200,1575885599999,5464981.32793274,7818,402.19503600,3002708.66402916,0
2019-12-09 10:00:00,7456.74000000,7490.00000000,7446.17000000,7480.15000000,1337.54081200,1575889199999,9987429.92414393,10305,678.77225600,5069324.60124536,0
2019-12-09 11:00:00,7480.79000000,7496.00000000,7470.00000000,7471.25000000,1412.81897200,1575892799999,10574171.88173474,10719,724.37894200,5422129.63093585,0
2019-12-09 12:00:00,7471.24000000,7509.26000000,7452.07000000,7493.33000000,1911.95032200,1575896399999,14310316.71706170,13935,976.95721100,7312815.46649771,0
2019-12-09 13:00:00,7493.96000000,7522.00000000,7492.00000000,7496.87000000,1653.70592100,1575899999999,12417776.39694436,13375,831.85319100,6245797.85712304,0
2019-12-09 14:00:00,7495.76000000,7550.00000000,7495.01000000,7542.02000000,1919.52824300,1575903599999,14438187.06191847,14669,1034.63029700,7782645.25992259,0
2019-12-09 15:00:00,7545.92000000,7650.00000000,7390.00000000,7424.00000000,8674.78571400,1575907199999,65132753.04892558,52776,4301.50478100,32334915.16863771,0
2019-12-09 16:00:00,7423.91000000,7450.00000000,7400.00000000,7413.04000000,2873.83554300,1575910799999,21335727.43580247,25094,1447.19686800,10744779.56461564,0
2019-12-09 17:00:00,7413.05000000,7447.49000000,7400.00000000,7438.09000000,1602.94806500,1575914399999,11914230.96836251,14908,827.68515600,6151559.39000613,0
2019-12-09 18:00:00,7438.09000000,7450.54000000,7435.00000000,7444.57000000,875.47739600,1575917999999,6516590.79610891,11805,488.24826400,3634343.08463225,0
2019-12-09 19:00:00,7443.74000000,7446.91000000,7350.00000000,7374.30000000,2783.15821600,1575921599999,20579787.57099894,20572,1170.50929600,8657054.89395002,0
2019-12-09 20:00:00,7374.25000000,7382.49000000,7273.00000000,7300.65000000,4339.14742400,1575925199999,31801337.47410625,28940,2064.49728400,15135284.22327357,0
2019-12-09 21:00:00,7302.05000000,7369.23000000,7291.35000000,7354.93000000,1873.68725400,1575928799999,13726058.97870160,15954,1166.11728900,8541334.80752436,0
2019-12-09 22:00:00,7352.61000000,7356.13000000,7307.24000000,7333.25000000,1136.30416300,1575932399999,8331963.15990809,12129,637.17990800,4672397.02696144,0
2019-12-09 23:00:00,7333.02000000,7359.72000000,7323.34000000,7338.64000000,916.47744600,1575935999999,6729175.19657689,10770,443.78664200,3258422.69741335,0
2019-12-10 00:00:00,7338.64000000,7355.00000000,7312.52000000,7343.38000000,1721.65833500,1575939599999,12630304.01552660,18495,937.05822900,6874566.89989459,0
2019-12-10 00:00:00,7338.64000000,7355.00000000,7312.52000000,7343.38000000,1721.65833500,1575939599999,12630304.01552660,18495,937.05822900,6874566.89989459,0
2019-12-10 01:00:00,7343.40000000,7407.60000000,7310.01000000,7371.68000000,4932.54489300,1575943199999,36287766.05538237,49077,2563.59447800,18862753.44396926,0
2019-12-10 02:00:00,7372.86000000,7387.99000000,7359.07000000,7369.07000000,1828.72555500,1575946799999,13490271.19497872,21050,861.76156000,6357263.38176814,0
2019-12-10 03:00:00,7368.74000000,7388.86000000,7360.00000000,7382.63000000,1223.41248000,1575950399999,9023311.03493342,17080,647.39567500,4775100.75319860,0
2019-12-10 04:00:00,7383.74000000,7399.08000000,7371.45000000,7378.53000000,1800.68609100,1575953999999,13297083.41676140,18770,760.42051200,5615165.73356461,0
2019-12-10 05:00:00,7378.53000000,7382.23000000,7344.00000000,7357.83000000,1769.55247500,1575957599999,13031000.32048753,20434,886.97313200,6531878.54502422,0
2019-12-10 06:00:00,7357.32000000,7373.21000000,7345.01000000,7359.59000000,2070.86989700,1575961199999,15239911.11832800,16535,1204.37290600,8862753.50169632,0
2019-12-10 07:00:00,7360.27000000,7367.00000000,7333.98000000,7351.61000000,1518.08829300,1575964799999,11160167.04698554,13777,800.21320000,5882942.79783251,0
2019-12-10 08:00:00,7351.17000000,7353.95000000,7288.00000000,7307.21000000,2679.15548400,1575968399999,19606842.77024376,19056,1197.94512300,8768285.11042612,0
2019-12-10 09:00:00,7307.21000000,7336.53000000,7296.76000000,7315.14000000,3199.47528000,1575971999999,23412027.29445767,20484,1597.91526700,11693750.82730443,0
2019-12-10 10:00:00,7314.10000000,7357.27000000,7314.10000000,7343.95000000,1640.08524800,1575975599999,12034827.30603664,15357,835.81791400,6133017.31938878,0
2019-12-10 11:00:00,7342.79000000,7368.44000000,7338.60000000,7342.00000000,1228.43509800,1575979199999,9031318.64596598,12318,618.82191200,4550113.86984391,0
2019-12-10 12:00:00,7341.75000000,7355.00000000,7325.02000000,7344.71000000,1288.38157100,1575982799999,9458654.16156909,12713,705.27881600,5177880.95715619,0
2019-12-10 13:00:00,7344.72000000,7347.97000000,7311.13000000,7321.14000000,1686.88082300,1575986399999,12358787.26144481,17879,845.60659500,6195106.43947308,0
2019-12-10 14:00:00,7320.94000000,7354.00000000,7213.00000000,7290.92000000,4000.92323100,1575989999999,29202497.41033370,28120,1807.04505900,13190009.45800050,0
2019-12-10 15:00:00,7290.95000000,7307.79000000,7215.00000000,7234.13000000,4277.01379900,1575993599999,31050393.41878540,27584,2130.39551600,15475063.82252331,0
2019-12-10 16:00:00,7236.40000000,7261.52000000,7210.00000000,7232.52000000,2602.16103600,1575997199999,18826589.12631266,19001,1233.05364900,8920333.87808795,0
2019-12-10 17:00:00,7231.50000000,7249.36000000,7168.60000000,7182.35000000,2388.69535800,1576000799999,17227528.83701684,16848,1049.84670400,7574917.26159214,0
